Product,Category,Brand,Description,Cost_Price,Sale_Price,"Image url",Date,Customer_Type,Discount_Band,Units_Sold,Total_Revenue,Total_Cost,Month,Year,Discount_Band,Discount,Total_Revenue_After_Discount
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00",Creator," Low ",24,4776,4176,January,2022,None,0,4776.00
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",10,1990,1740,January,2022,High,5,1890.50
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",10,1990,1740,January,2022,Medium,10,1791.00
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",10,1990,1740,January,2022,Low,6,1870.60
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",10,1990,1740,January,2022,None,0,1990.00
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2022-01-06 00:00:00",Enterprise," Low ",20,4580,3200,January,2022,High,5,4351.00
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2022-01-06 00:00:00",Enterprise," Low ",20,4580,3200,January,2022,Medium,10,4122.00
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2022-01-06 00:00:00",Enterprise," Low ",20,4580,3200,January,2022,Low,6,4305.20
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2022-01-06 00:00:00",Enterprise," Low ",20,4580,3200,January,2022,None,0,4580.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Creator," Low ",22,3718,2596,January,2022,High,5,3532.10
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Creator," Low ",22,3718,2596,January,2022,Medium,10,3346.20
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Creator," Low ",22,3718,2596,January,2022,Low,6,3494.92
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Creator," Low ",22,3718,2596,January,2022,None,0,3718.00
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Enterprise," Low ",17,3383,1530,January,2022,High,5,3213.85
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Enterprise," Low ",17,3383,1530,January,2022,Medium,10,3044.70
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Enterprise," Low ",17,3383,1530,January,2022,Low,6,3180.02
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Enterprise," Low ",17,3383,1530,January,2022,None,0,3383.00
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",3,417,291,January,2022,High,5,396.15
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",3,417,291,January,2022,Medium,10,375.30
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",3,417,291,January,2022,Low,6,391.98
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",3,417,291,January,2022,None,0,417.00
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",29,5771,5046,January,2022,High,5,5482.45
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",29,5771,5046,January,2022,Medium,10,5193.90
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",29,5771,5046,January,2022,Low,6,5424.74
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",29,5771,5046,January,2022,None,0,5771.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Enterprise," Low ",1,169,118,January,2022,High,5,160.55
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Enterprise," Low ",1,169,118,January,2022,Medium,10,152.10
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Enterprise," Low ",1,169,118,January,2022,Low,6,158.86
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Enterprise," Low ",1,169,118,January,2022,None,0,169.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Enterprise," Low ",25,4225,2950,January,2022,High,5,4013.75
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Enterprise," Low ",25,4225,2950,January,2022,Medium,10,3802.50
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Enterprise," Low ",25,4225,2950,January,2022,Low,6,3971.50
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Enterprise," Low ",25,4225,2950,January,2022,None,0,4225.00
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Government," Low ",11,2189,990,January,2022,High,5,2079.55
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Government," Low ",11,2189,990,January,2022,Medium,10,1970.10
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Government," Low ",11,2189,990,January,2022,Low,6,2057.66
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Government," Low ",11,2189,990,January,2022,None,0,2189.00
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Enterprise," Low ",5,995,450,January,2022,High,5,945.25
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Enterprise," Low ",5,995,450,January,2022,Medium,10,895.50
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Enterprise," Low ",5,995,450,January,2022,Low,6,935.30
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Enterprise," Low ",5,995,450,January,2022,None,0,995.00
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Enterprise," Low ",30,5970,2700,January,2022,High,5,5671.50
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Enterprise," Low ",30,5970,2700,January,2022,Medium,10,5373.00
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Enterprise," Low ",30,5970,2700,January,2022,Low,6,5611.80
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2022-01-06 00:00:00",Enterprise," Low ",30,5970,2700,January,2022,None,0,5970.00
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",12,1668,1164,January,2022,High,5,1584.60
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",12,1668,1164,January,2022,Medium,10,1501.20
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",12,1668,1164,January,2022,Low,6,1567.92
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00","Small Business"," Low ",12,1668,1164,January,2022,None,0,1668.00
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2022-01-06 00:00:00",Government," Low ",25,3725,2600,January,2022,High,5,3538.75
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2022-01-06 00:00:00",Government," Low ",25,3725,2600,January,2022,Medium,10,3352.50
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2022-01-06 00:00:00",Government," Low ",25,3725,2600,January,2022,Low,6,3501.50
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2022-01-06 00:00:00",Government," Low ",25,3725,2600,January,2022,None,0,3725.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",23,3887,2714,January,2022,High,5,3692.65
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",23,3887,2714,January,2022,Medium,10,3498.30
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",23,3887,2714,January,2022,Low,6,3653.78
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",23,3887,2714,January,2022,None,0,3887.00
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00",Education," Low ",23,3197,2231,January,2022,High,5,3037.15
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00",Education," Low ",23,3197,2231,January,2022,Medium,10,2877.30
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00",Education," Low ",23,3197,2231,January,2022,Low,6,3005.18
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00",Education," Low ",23,3197,2231,January,2022,None,0,3197.00
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00",Government," Low ",30,5970,5220,January,2022,High,5,5671.50
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00",Government," Low ",30,5970,5220,January,2022,Medium,10,5373.00
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00",Government," Low ",30,5970,5220,January,2022,Low,6,5611.80
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2022-01-06 00:00:00",Government," Low ",30,5970,5220,January,2022,None,0,5970.00
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2022-01-06 00:00:00",Government," Low ",19,4351,3040,January,2022,High,5,4133.45
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2022-01-06 00:00:00",Government," Low ",19,4351,3040,January,2022,Medium,10,3915.90
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2022-01-06 00:00:00",Government," Low ",19,4351,3040,January,2022,Low,6,4089.94
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2022-01-06 00:00:00",Government," Low ",19,4351,3040,January,2022,None,0,4351.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",25,4225,2950,January,2022,High,5,4013.75
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",25,4225,2950,January,2022,Medium,10,3802.50
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",25,4225,2950,January,2022,Low,6,3971.50
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",25,4225,2950,January,2022,None,0,4225.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",24,4056,2832,January,2022,High,5,3853.20
